ActionsExecuted, UniqueStates
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,7
9,8
10,9
11,10
12,11
13,12
14,12
15,13
16,14
17,14
18,14
19,15
20,15
21,15
22,16
23,16
24,16
25,16
26,16
27,17
28,18
29,18
30,19
31,20
32,21
33,22
34,23
35,23
36,23
37,24
38,24
39,24
40,24
41,25
42,26
43,27
44,28
45,28
46,28
47,29
48,30
49,31
50,32
51,33
52,34
53,35
54,36
55,37
56,38
57,39
58,40
59,40
60,40
61,41
62,41
63,42
64,43
65,43
66,44
67,44
68,45
69,45
70,45
71,45
72,45
73,45
74,45
75,45
76,46
77,47
78,48
79,49
80,49
81,50
82,50
83,50
84,50
85,50
86,50
87,50
88,51
89,51
90,51
91,51
92,51
93,52
94,53
95,53
96,54
97,54
98,54
99,55
100,55
101,55
102,55
103,55
104,55
105,55
106,55
107,56
108,57
109,58
110,59
111,59
112,60
113,60
114,61
115,62
116,63
117,63
118,63
119,63
120,64
121,64
122,64
123,64
124,64
125,64
126,64
127,64
128,64
129,64
130,64
131,64
132,64
133,65
134,66
135,66
136,66
137,66
138,66
139,66
140,66
141,67
142,67
143,67
144,67
145,67
146,67
147,68
148,69
149,69
150,69
151,69
152,69
153,69
154,69
155,69
156,69
157,69
158,69
159,69
160,69
161,69
162,69
163,69
164,70
165,70
166,71
167,72
168,73
169,73
170,73
171,73
172,73
173,73
174,73
175,73
176,73
177,73
178,73
179,73
180,74
181,74
182,74
183,74
184,74
185,74
186,74
187,74
188,74
189,74
190,75
191,75
192,75
193,76
194,76
195,76
196,76
197,76
198,76
199,76
200,76
201,76
202,76
203,76
204,76
205,76
206,76
207,76
208,76
209,76
210,76
211,76
212,76
213,76
214,76
215,76
216,76
217,76
218,76
219,76
220,77
221,77
222,78
223,78
224,78
225,78
226,78
227,79
228,79
229,79
230,79
231,79
232,79
233,79
234,79
235,79
236,79
237,79
238,79
239,79
240,80
241,80
242,80
243,80
244,81
245,81
246,81
247,82
248,83
249,84
250,85
251,86
252,86
253,86
254,87
255,87
256,87
257,87
258,88
259,89
260,89
261,89
262,89
263,89
264,89
265,90
266,91
267,92
268,92
269,92
270,93
271,94
272,94
273,94
274,95
275,95
276,95
277,95
278,96
279,96
280,97
281,97
282,97
283,98
284,99
285,99
286,99
287,100
288,100
289,100
290,100
291,101
292,101
293,101
294,102
295,103
296,104
297,105
298,106
299,107
300,107
301,107
302,107
303,107
304,107
305,107
306,107
307,108
308,108
309,109
310,109
311,110
312,110
313,111
314,112
315,112
316,112
317,112
318,113
319,113
320,114
321,115
322,115
323,115
324,115
325,115
326,115
327,115
328,115
329,116
330,116
331,116
332,117
333,118
334,118
335,119
336,119
337,119
338,120
339,120
340,121
341,121
342,122
343,123
344,123
345,124
346,125
347,126
348,127
349,128
350,128
351,129
352,130
353,131
354,132
355,133
356,134
357,135
358,136
359,137
360,138
361,138
362,138
363,139
364,139
365,140
366,140
367,141
368,142
369,142
370,142
371,142
372,142
373,142
374,142
375,142
376,143
377,143
378,144
379,145
380,146
381,147
382,147
383,148
384,149
385,149
386,149
387,149
388,149
389,149
390,150
391,150
392,151
393,152
394,152
395,152
396,152
397,152
398,152
399,152
400,153
401,154
402,154
403,154
404,154
405,154
406,155
407,155
408,155
409,156
410,156
411,156
412,156
413,156
414,157
415,158
416,158
417,158
418,158
419,159
420,159
421,159
422,159
423,160
424,160
425,160
426,160
427,160
428,160
429,160
430,161
431,162
432,162
433,162
434,162
435,162
436,162
437,162
438,162
439,162
440,162
441,163
442,164
443,165
444,166
445,167
446,167
447,168
448,169
449,170
450,170
451,170
452,170
453,171
454,172
455,172
456,173
457,174
458,175
459,175
460,176
461,177
462,177
463,178
464,178
465,178
466,179
467,179
468,179
469,179
470,179
471,179
472,179
473,180
474,180
475,181
476,182
477,183
478,184
479,185
480,186
481,187
482,188
483,188
484,188
485,188
486,188
487,188
488,189
489,190
490,191
491,191
