ActionsExecuted, UniqueStates
1,1
2,1
3,2
4,2
5,2
6,2
7,3
8,3
9,3
10,4
11,5
12,5
13,5
14,6
15,6
16,6
17,6
18,7
19,7
20,7
21,8
22,8
23,9
24,9
25,9
26,9
27,9
28,9
29,9
30,9
31,9
32,10
33,10
34,10
35,11
36,11
37,11
38,12
39,12
40,13
41,13
42,13
43,13
44,13
45,14
46,14
47,14
48,14
49,14
50,14
51,15
52,15
53,15
54,15
55,15
56,15
57,15
58,15
59,16
60,16
61,17
62,17
63,17
64,17
65,17
66,17
67,17
68,17
69,18
70,19
71,20
72,20
73,20
74,21
75,21
76,22
77,22
78,22
79,23
80,24
81,25
82,26
83,27
84,28
85,29
86,29
87,30
88,30
89,31
90,31
91,32
92,32
93,32
94,33
95,33
96,33
97,34
98,34
99,34
100,35
101,36
102,37
103,37
104,37
105,38
106,38
107,38
108,39
109,39
110,39
111,39
112,39
113,39
114,39
115,39
116,39
117,39
118,39
119,39
120,40
121,40
122,40
123,40
124,40
125,41
126,41
127,41
128,41
129,41
130,42
131,43
132,43
133,44
134,45
135,45
136,45
137,45
138,46
139,47
140,48
141,48
142,49
143,49
144,49
145,49
146,49
147,49
148,49
149,49
150,49
151,49
152,49
153,50
154,50
155,50
156,50
157,51
158,51
159,51
160,51
161,52
162,53
163,53
164,53
165,54
166,55
167,55
168,56
169,56
170,57
171,57
172,57
173,57
174,57
175,57
176,57
177,58
178,58
179,58
180,58
181,58
182,58
183,58
184,58
185,58
186,58
187,59
188,59
189,60
190,60
191,60
192,61
193,61
194,61
195,61
196,61
197,61
198,61
199,61
200,61
201,62
202,62
203,62
204,62
205,62
206,63
207,63
208,63
209,63
210,63
211,64
212,64
213,64
214,65
215,65
216,65
217,65
218,65
219,65
220,65
221,65
222,66
223,66
224,66
225,66
226,66
227,66
228,66
229,66
230,67
231,67
232,67
233,68
234,69
235,69
236,70
237,71
238,71
239,72
240,73
241,73
242,74
243,75
244,75
245,75
246,76
247,76
248,76
249,76
250,77
251,77
252,78
253,78
254,78
255,79
256,80
257,80
258,80
259,80
260,80
261,80
262,80
263,80
264,80
265,80
266,80
267,81
268,82
269,83
270,83
271,83
272,83
273,83
274,83
275,83
276,83
277,83
278,83
279,83
280,84
281,84
282,84
283,84
284,84
285,84
286,84
287,84
288,84
289,85
290,85
291,86
292,87
293,88
294,89
295,90
296,90
297,91
298,91
299,92
300,93
301,93
302,94
303,94
304,95
305,95
306,96
307,96
308,96
309,97
310,98
311,98
312,99
313,99
314,99
315,99
316,100
317,101
318,102
319,103
320,104
321,105
322,106
323,107
324,107
325,107
326,107
327,107
328,107
329,107
330,107
331,108
332,108
333,108
334,108
335,109
336,109
337,109
338,109
339,109
340,109
341,109
342,109
343,110
344,110
345,111
346,112
347,113
348,113
349,113
350,113
351,113
352,113
353,113
354,113
355,114
356,115
357,115
358,115
359,115
360,115
361,116
362,116
363,116
364,116
365,116
366,117
367,118
368,118
369,119
370,120
371,121
372,121
373,121
374,122
375,123
376,124
377,124
378,124
379,124
380,124
381,124
382,124
383,124
384,124
385,124
386,125
387,125
388,125
389,125
390,125
391,125
392,125
393,125
394,125
395,126
396,126
397,126
398,127
399,128
400,129
401,130
402,130
403,130
404,131
405,131
406,131
407,131
408,132
409,132
410,132
411,133
412,133
413,133
414,133
415,133
416,133
417,133
418,133
419,133
420,133
421,133
422,133
423,134
424,134
425,134
426,134
427,135
428,135
429,135
430,135
431,135
432,135
433,135
434,135
435,135
436,135
437,135
438,135
439,135
440,135
441,135
442,135
443,135
444,135
445,135
446,135
447,135
448,135
449,135
450,135
451,135
452,135
453,136
454,136
455,136
456,136
457,136
458,136
459,136
460,136
461,136
462,136
463,137
464,138
465,138
466,138
467,138
468,138
469,138
470,138
471,138
472,138
473,138
474,138
475,138
476,138
477,138
478,138
479,138
480,138
481,138
482,139
483,139
484,139
485,139
486,139
