ActionsExecuted, UniqueStates
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,7
9,8
10,8
11,8
12,8
13,8
14,9
15,9
16,9
17,10
18,11
19,12
20,12
21,13
22,13
23,13
24,13
25,14
26,14
27,14
28,14
29,14
30,14
31,14
32,14
33,15
34,15
35,15
36,15
37,16
38,17
39,18
40,19
41,19
42,20
43,20
44,20
45,21
46,22
47,23
48,23
49,23
50,23
51,24
52,25
53,26
54,26
55,26
56,26
57,26
58,27
59,27
60,27
61,27
62,27
63,28
64,29
65,30
66,30
67,30
68,30
69,30
70,30
71,31
72,31
73,31
74,32
75,32
76,32
77,32
78,32
79,32
80,32
81,33
82,33
83,33
84,34
85,35
86,36
87,37
88,37
89,38
90,39
91,40
92,41
93,41
94,41
95,41
96,41
97,41
98,41
99,41
100,41
101,42
102,42
103,42
104,43
105,43
106,44
107,45
108,46
109,47
110,48
111,48
112,49
113,49
114,49
115,50
116,51
117,51
118,52
119,52
120,52
121,53
122,53
123,53
124,54
125,55
126,55
127,56
128,57
129,58
130,59
131,59
132,59
133,60
134,60
135,61
136,62
137,62
138,62
139,62
140,62
141,63
142,63
143,63
144,64
145,65
146,66
147,66
148,67
149,67
150,67
151,68
152,68
153,68
154,68
155,69
156,70
157,70
158,70
159,70
160,71
161,71
162,71
163,71
164,72
165,73
166,74
167,75
168,75
169,76
170,77
171,78
172,79
173,80
174,81
175,81
176,81
177,81
178,81
179,81
180,81
181,81
182,81
183,81
184,82
185,83
186,83
187,83
188,83
189,83
190,83
191,83
192,83
193,83
194,83
195,84
196,84
197,84
198,84
199,84
200,84
201,84
202,84
203,84
204,84
205,84
206,85
207,85
208,86
209,86
210,87
211,88
212,89
213,90
214,90
215,91
216,92
217,93
218,94
219,94
220,94
221,95
222,96
223,96
224,96
225,96
226,97
227,97
228,98
229,98
230,98
231,98
232,98
233,98
234,98
235,98
236,99
237,100
238,101
239,101
240,102
241,103
242,104
243,105
244,106
245,106
246,107
247,108
248,109
249,109
250,110
251,110
252,110
253,111
254,112
255,113
256,114
257,115
258,115
259,116
260,117
261,118
262,119
263,119
264,120
265,121
266,122
267,122
268,122
269,122
270,122
271,123
272,123
273,123
274,123
275,123
276,123
277,123
278,124
279,125
280,126
281,126
282,127
283,128
284,128
285,128
286,128
287,128
288,128
289,129
290,130
291,131
292,132
293,133
294,133
295,134
296,135
297,135
298,135
299,136
300,136
301,136
302,136
303,137
