ActionsExecuted, UniqueStates
1,1
2,2
3,2
4,3
5,4
6,5
7,6
8,7
9,8
10,9
11,10
12,11
13,12
14,13
15,14
16,15
17,16
18,17
19,17
20,17
21,18
22,18
23,18
24,18
25,18
26,18
27,18
28,18
29,19
30,20
31,21
32,21
33,21
34,21
35,21
36,21
37,21
38,21
39,21
40,21
41,22
42,23
43,23
44,24
45,25
46,25
47,26
48,26
49,26
50,26
51,26
52,27
53,27
54,27
55,27
56,27
57,27
58,27
59,28
60,29
61,29
62,29
63,29
64,29
65,29
66,30
67,31
68,31
69,31
70,31
71,31
72,31
73,32
74,33
75,33
76,34
77,34
78,34
79,34
80,34
81,34
82,34
83,34
84,34
85,34
86,34
87,34
88,34
89,34
90,34
91,34
92,34
93,34
94,35
95,36
96,36
97,36
98,37
99,38
100,38
101,38
102,39
103,39
104,40
105,40
106,40
107,40
108,40
109,40
110,41
111,42
112,42
113,42
114,43
115,44
116,44
117,45
118,46
119,46
120,47
121,47
122,48
123,48
124,48
125,48
126,49
127,50
128,50
129,51
130,52
131,53
132,54
133,55
134,56
135,57
136,58
137,59
138,59
139,60
140,61
141,62
142,63
143,63
144,63
145,64
146,65
147,66
148,67
149,68
150,69
151,70
152,71
153,71
154,71
155,71
156,72
157,72
158,73
159,73
160,73
161,74
162,74
163,75
164,75
165,75
166,76
167,76
168,76
169,76
170,76
171,77
172,77
173,78
174,79
175,79
176,79
177,80
178,81
179,82
180,83
181,84
182,85
183,85
184,86
185,87
186,88
187,89
188,90
189,91
190,92
191,93
192,93
193,94
194,95
195,96
196,97
197,97
198,98
199,98
200,99
201,99
202,99
203,99
204,100
205,100
206,100
207,100
208,100
209,100
210,101
211,101
212,101
213,101
214,102
215,102
216,103
217,103
218,103
219,103
220,103
221,104
222,104
223,104
224,104
225,104
226,104
227,104
228,104
229,104
230,104
231,104
232,104
233,104
234,104
235,104
236,105
237,105
238,105
239,105
240,105
241,105
242,105
243,105
244,105
245,105
246,105
247,105
248,105
249,105
250,105
251,105
252,105
253,105
254,105
255,105
256,105
257,105
258,105
259,105
260,105
261,105
262,105
263,105
264,106
265,106
266,107
267,107
268,107
269,107
270,107
271,107
272,107
273,107
274,107
275,107
276,107
277,107
278,107
279,107
280,107
281,107
282,107
283,107
284,107
285,107
286,107
287,107
288,107
289,107
290,107
291,107
292,107
293,107
294,107
295,107
296,108
297,108
298,108
299,109
300,110
301,110
302,110
303,110
304,110
305,111
306,111
307,111
308,111
309,111
310,111
311,111
312,111
313,111
314,111
315,111
316,112
317,113
318,113
319,114
320,114
321,115
322,115
323,115
324,115
325,115
326,115
327,115
328,115
329,115
330,115
331,115
332,115
333,115
334,115
335,115
336,115
337,115
338,115
339,116
340,116
341,117
342,117
343,117
344,117
345,117
346,117
347,117
348,117
349,117
350,117
351,117
352,117
353,117
354,117
355,117
356,117
357,117
358,117
359,118
360,118
361,118
362,118
363,119
364,119
365,119
366,119
367,119
368,119
369,119
370,119
371,119
372,120
373,120
374,120
375,120
376,120
377,120
378,120
379,120
380,120
381,120
382,121
383,121
384,121
385,121
386,121
387,121
388,121
389,121
390,121
391,121
392,122
393,122
394,122
395,123
396,124
397,125
398,126
399,127
400,127
401,127
402,128
403,129
404,129
405,129
406,130
407,131
408,132
409,132
410,132
411,132
412,133
413,133
414,134
415,135
416,135
417,135
418,135
419,136
420,137
421,138
422,138
423,139
424,139
425,140
426,140
427,140
428,140
429,140
430,140
431,140
432,140
433,140
434,140
435,140
436,140
437,140
438,140
439,140
440,140
441,141
442,142
443,142
444,143
445,144
446,144
447,144
448,144
449,145
450,145
451,146
452,146
453,146
454,146
455,147
456,147
457,147
458,147
459,148
460,149
461,150
462,150
463,151
464,151
465,151
466,151
467,151
468,152
469,152
470,153
471,154
472,155
473,156
474,156
475,156
476,157
477,158
478,158
479,159
480,159
481,159
482,159
483,159
484,159
485,159
486,160
487,160
488,160
489,161
490,161
491,161
492,161
493,161
494,161
495,161
496,162
497,162
498,163
