Subpopulation,Counter,Strategy,Short strategy,Simplified strategy,Sequence,Duration,States,Actions,UniqueStates,UniqueActions,NotFoundActions,IrregularActions,Severity,fitness, fitness median, fitnes mean, timestamp
0,566,random-action:,U,U,1.0,377.0,96.0,96.0,51.0,66.0,0.0,0.0,0.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,2019-08-04 19:22:57
0,567,random-action:,U,U,1.0,212.0,96.0,96.0,36.0,61.0,0.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,2019-08-04 19:26:58
0,568,random-action:,U,U,1.0,152.0,100.0,100.0,40.0,51.0,0.0,0.0,0.0,0.025,0.025,0.025,2019-08-04 19:29:56
0,569,random-action:,U,U,1.0,217.0,100.0,100.0,36.0,58.0,0.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,2019-08-04 19:34:05
0,570,random-action:,U,U,1.0,272.0,100.0,100.0,35.0,52.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,2019-08-04 19:38:56
0,571,random-action:,U,U,1.0,199.0,100.0,100.0,35.0,42.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,2019-08-04 19:42:45
0,572,random-action:,U,U,1.0,159.0,100.0,100.0,35.0,57.0,0.0,0.0,0.0,0.02857142857142857,0.02857142857142857,0.02857142857142857,2019-08-04 19:45:53
0,573,random-action:,U,U,1.0,223.0,100.0,100.0,47.0,65.0,0.0,0.0,0.0,0.02127659574468085,0.02127659574468085,0.02127659574468085,2019-08-04 19:50:05
0,574,random-action:,U,U,1.0,188.0,100.0,100.0,32.0,48.0,0.0,0.0,0.0,0.03125,0.03125,0.03125,2019-08-04 19:53:43
0,575,random-action:,U,U,1.0,151.0,100.0,100.0,40.0,49.0,0.0,0.0,0.0,0.025,0.025,0.025,2019-08-04 19:56:47
0,576,random-action:,U,U,1.0,148.0,100.0,100.0,52.0,62.0,0.0,0.0,0.0,0.019230769230769232,0.019230769230769232,0.019230769230769232,2019-08-04 19:59:47
0,577,random-action:,U,U,1.0,172.0,100.0,100.0,41.0,62.0,0.0,0.0,0.0,0.024390243902439025,0.024390243902439025,0.024390243902439025,2019-08-04 20:03:11
0,578,random-action:,U,U,1.0,153.0,100.0,100.0,38.0,76.0,0.0,0.0,0.0,0.02631578947368421,0.02631578947368421,0.02631578947368421,2019-08-04 20:06:14
0,579,random-action:,U,U,1.0,202.0,100.0,100.0,49.0,59.0,0.0,0.0,0.0,0.02040816326530612,0.02040816326530612,0.02040816326530612,2019-08-04 20:10:03
0,580,random-action:,U,U,1.0,165.0,98.0,98.0,40.0,51.0,0.0,0.0,0.0,0.025,0.025,0.025,2019-08-04 20:13:17
0,581,random-action:,U,U,1.0,199.0,100.0,100.0,36.0,45.0,0.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,2019-08-04 20:17:08
0,582,random-action:,U,U,1.0,149.0,100.0,100.0,44.0,65.0,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.022727272727272728,2019-08-04 20:20:09
0,583,random-action:,U,U,1.0,157.0,100.0,100.0,31.0,38.0,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,2019-08-04 20:23:23
0,584,random-action:,U,U,1.0,160.0,100.0,100.0,41.0,70.0,0.0,0.0,0.0,0.024390243902439025,0.024390243902439025,0.024390243902439025,2019-08-04 20:26:33
0,585,random-action:,U,U,1.0,248.0,8.0,8.0,8.0,7.0,0.0,0.0,0.99999999,0.125,0.125,0.125,2019-08-04 20:35:17
