Subpopulation,Counter,Strategy,Short strategy,Simplified strategy,Sequence,Duration,States,Actions,UniqueStates,UniqueActions,NotFoundActions,IrregularActions,Severity,fitness, fitness median, fitnes mean, timestamp
0,348,random-action:,U,U,1.0,20.0,3.0,3.0,2.0,3.0,0.0,0.0,0.99999999,0.5,0.5,0.5,2019-07-28 22:13:50
0,349,random-action:,U,U,1.0,283.0,96.0,96.0,37.0,70.0,0.0,0.0,0.0,0.02702702702702703,0.02702702702702703,0.02702702702702703,2019-07-28 22:18:46
0,350,random-action:,U,U,1.0,170.0,37.0,37.0,14.0,22.0,0.0,0.0,0.9999999,0.07142857142857142,0.07142857142857142,0.07142857142857142,2019-07-28 22:22:15
0,351,random-action:,U,U,1.0,271.0,100.0,100.0,42.0,67.0,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.023809523809523808,2019-07-28 22:27:43
0,352,random-action:,U,U,1.0,185.0,100.0,100.0,50.0,59.0,0.0,0.0,0.0,0.02,0.02,0.02,2019-07-28 22:31:20
0,353,random-action:,U,U,1.0,201.0,98.0,98.0,50.0,64.0,0.0,0.0,0.0,0.02,0.02,0.02,2019-07-28 22:35:04
0,354,random-action:,U,U,1.0,217.0,100.0,100.0,41.0,66.0,0.0,0.0,0.0,0.024390243902439025,0.024390243902439025,0.024390243902439025,2019-07-28 22:39:17
0,355,random-action:,U,U,1.0,234.0,100.0,100.0,32.0,63.0,0.0,0.0,0.0,0.03125,0.03125,0.03125,2019-07-28 22:43:44
0,356,random-action:,U,U,1.0,276.0,100.0,100.0,51.0,57.0,0.0,0.0,0.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,2019-07-28 22:48:54
0,357,random-action:,U,U,1.0,232.0,100.0,100.0,54.0,74.0,0.0,0.0,0.0,0.018518518518518517,0.018518518518518517,0.018518518518518517,2019-07-28 22:53:22
0,358,random-action:,U,U,1.0,213.0,100.0,100.0,34.0,65.0,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.029411764705882353,2019-07-28 22:57:33
0,359,random-action:,U,U,1.0,169.0,72.0,72.0,29.0,42.0,0.0,0.0,0.99999999,0.034482758620689655,0.034482758620689655,0.034482758620689655,2019-07-28 23:00:59
0,360,random-action:,U,U,1.0,220.0,100.0,100.0,47.0,65.0,0.0,0.0,0.0,0.02127659574468085,0.02127659574468085,0.02127659574468085,2019-07-28 23:05:18
0,361,random-action:,U,U,1.0,238.0,100.0,100.0,53.0,64.0,0.0,0.0,0.0,0.018867924528301886,0.018867924528301886,0.018867924528301886,2019-07-28 23:09:50
0,362,random-action:,U,U,1.0,247.0,100.0,100.0,60.0,59.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,0.016666666666666666,2019-07-28 23:14:34
0,363,random-action:,U,U,1.0,240.0,100.0,100.0,39.0,54.0,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.02564102564102564,2019-07-28 23:19:14
0,364,random-action:,U,U,1.0,214.0,100.0,100.0,59.0,67.0,0.0,0.0,0.0,0.01694915254237288,0.01694915254237288,0.01694915254237288,2019-07-28 23:23:20
0,365,random-action:,U,U,1.0,227.0,96.0,96.0,50.0,62.0,0.0,0.0,0.9999999,0.02,0.02,0.02,2019-07-28 23:27:48
0,366,random-action:,U,U,1.0,200.0,100.0,100.0,53.0,73.0,0.0,0.0,0.0,0.018867924528301886,0.018867924528301886,0.018867924528301886,2019-07-28 23:31:46
0,367,random-action:,U,U,1.0,290.0,100.0,100.0,43.0,55.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,2019-07-28 23:37:13
0,368,random-action:,U,U,1.0,201.0,100.0,100.0,63.0,57.0,0.0,0.0,0.0,0.015873015873015872,0.015873015873015872,0.015873015873015872,2019-07-28 23:41:05
0,369,random-action:,U,U,1.0,1072.0,58.0,58.0,33.0,33.0,0.0,0.0,0.9999999,0.030303030303030304,0.030303030303030304,0.030303030303030304,2019-07-28 23:59:40
