ActionsExecuted, UniqueStates
1,1
2,1
3,1
4,1
5,1
6,2
7,2
8,2
9,2
10,2
11,2
12,2
13,2
14,2
15,3
16,4
17,5
18,5
19,5
20,5
21,5
22,5
23,6
24,7
25,7
26,8
27,8
28,8
29,8
30,8
31,8
32,9
33,9
34,9
35,9
36,10
37,10
38,10
39,10
40,10
41,11
42,11
43,12
44,12
45,12
46,12
47,12
48,13
49,13
50,13
51,13
52,13
53,14
54,14
55,14
56,15
57,16
58,16
59,17
60,18
61,18
62,18
63,18
64,18
65,18
66,18
67,18
68,18
69,18
70,19
71,19
72,20
73,21
74,21
75,22
76,23
77,24
78,24
79,24
80,24
81,24
82,24
83,24
84,25
85,25
86,25
87,25
88,25
89,26
90,27
91,27
92,28
93,29
94,29
95,29
96,29
97,29
98,29
99,29
100,30
101,31
102,31
103,31
104,31
105,32
106,32
107,32
108,32
109,32
110,33
111,33
112,33
113,34
114,34
115,34
116,34
117,34
118,34
119,35
120,35
121,35
122,36
123,36
124,37
125,38
126,38
127,38
128,39
129,39
130,39
131,39
132,39
133,39
134,39
135,39
136,39
137,39
138,39
139,40
140,41
141,41
142,42
143,42
144,43
145,44
146,45
147,46
148,46
149,46
150,46
151,46
152,47
153,48
154,48
155,48
156,49
157,49
158,49
159,50
160,50
161,50
162,50
163,50
164,50
165,50
166,50
167,50
168,50
169,50
170,51
171,52
172,52
173,53
174,53
175,53
176,54
177,54
178,54
179,54
180,55
181,55
182,55
183,55
184,55
185,55
186,55
187,55
188,56
189,56
190,56
191,56
192,57
193,58
194,58
195,59
196,59
197,59
198,60
199,60
200,60
201,60
202,60
203,61
204,62
205,63
206,63
207,63
208,63
209,63
210,64
211,64
212,65
213,66
214,66
215,67
216,67
217,68
218,69
219,70
220,70
221,70
222,70
223,70
224,70
225,70
226,70
227,70
228,70
229,70
230,70
231,71
232,72
233,72
234,72
235,73
236,73
237,74
238,74
239,74
240,74
241,74
242,74
243,74
244,74
245,74
246,75
247,75
248,75
249,76
250,77
251,77
252,77
253,77
254,77
255,78
256,78
257,79
258,80
259,80
260,80
261,80
262,80
263,81
264,81
265,81
266,81
267,81
268,81
269,82
270,82
271,82
272,83
273,83
274,84
275,84
276,84
277,84
278,84
279,85
280,86
281,86
282,86
283,86
284,86
285,86
286,86
287,87
288,88
289,88
290,88
291,88
292,89
293,89
294,89
295,89
296,89
297,89
298,90
299,90
300,90
301,91
302,92
303,92
304,93
305,94
306,95
307,95
308,95
309,95
310,95
311,95
312,95
313,95
314,96
315,96
316,96
317,96
318,96
319,96
320,96
321,96
322,97
323,98
324,98
325,98
326,98
327,98
328,98
329,98
330,99
331,100
332,101
333,102
334,102
335,102
336,103
337,103
338,104
339,104
340,104
341,104
342,104
343,105
344,105
345,105
346,105
347,106
348,106
349,106
350,107
351,107
352,107
353,107
354,107
355,108
356,108
357,109
358,109
359,109
360,109
361,110
362,110
363,110
364,110
365,110
366,111
367,111
368,111
369,111
370,111
371,112
372,112
373,113
374,113
375,113
376,113
377,113
378,114
379,114
380,114
381,114
382,114
383,114
384,114
385,114
386,114
387,114
388,114
389,114
390,114
391,114
392,114
393,114
394,114
395,114
396,114
397,114
398,114
399,114
400,114
401,114
402,114
403,114
404,114
405,114
406,114
407,114
408,114
409,114
410,114
411,115
412,116
413,116
414,116
415,116
416,116
417,116
418,116
419,116
420,116
421,117
422,117
423,117
424,117
425,118
426,118
427,118
428,118
429,119
430,119
431,119
432,119
433,119
434,120
435,120
436,121
437,121
438,122
439,122
440,122
441,122
442,122
443,122
444,122
445,123
446,124
447,124
448,124
449,124
450,124
451,124
452,125
453,125
454,125
455,125
456,125
457,125
458,126
459,126
460,126
461,126
462,126
463,126
464,126
465,126
466,126
467,126
468,126
469,126
470,126
471,126
472,126
473,126
474,126
475,126
476,126
477,126
478,126
479,127
480,127
481,127
482,127
483,127
484,127
485,127
486,127
487,128
488,129
489,129
490,129
491,129
492,129
493,129
494,129
495,129
496,129
497,129
498,129
499,129
500,129
