Subpopulation,Counter,Strategy,Short strategy,Simplified strategy,Sequence,Duration,States,Actions,UniqueStates,UniqueActions,NotFoundActions,IrregularActions,Severity,fitness,timestamp
0,47,random-unexecuted-action:,1,1,1.0,20.0,10.0,10.0,6.0,10.0,0.0,0.0,0.0,0.16666666666666666,2019-05-07 08:06:59
0,48,random-unexecuted-action:,1,1,1.0,19.5,10.0,10.0,5.5,10.0,0.0,0.0,0.0,0.18181818181818182,2019-05-07 08:08:23
0,49,random-action:,U,U,1.0,20.0,10.0,10.0,4.0,9.0,0.0,0.0,0.0,0.25,2019-05-07 08:12:37
0,50,random-action:,U,U,1.0,17.5,10.0,10.0,4.0,7.0,0.0,0.0,0.0,0.25,2019-05-07 08:15:42
