ActionsExecuted, UniqueStates
1,1
2,2
3,2
4,2
5,2
6,3
7,3
8,3
9,4
10,5
11,5
12,6
13,7
14,7
15,8
16,9
17,9
18,10
19,11
20,12
21,13
22,13
23,13
24,14
25,14
26,14
27,14
28,14
29,14
30,14
31,15
32,15
33,15
34,16
35,16
36,16
37,16
38,16
39,16
40,17
41,17
42,17
43,17
44,17
45,17
46,17
47,17
48,17
49,17
50,17
51,17
52,17
53,17
54,17
55,18
56,18
57,18
58,18
59,18
60,18
61,19
62,19
63,19
64,19
65,19
66,19
67,20
68,21
69,21
70,21
71,21
72,21
73,22
74,22
75,23
76,24
77,24
78,25
79,25
80,25
81,25
82,26
83,26
84,26
85,26
86,27
87,27
88,28
89,28
90,28
91,28
92,29
93,29
94,29
95,29
96,29
97,29
98,29
99,29
100,29
101,29
102,29
103,29
104,29
105,29
106,29
107,29
108,29
109,29
110,29
111,29
112,29
113,29
114,29
115,29
116,29
117,29
118,29
119,30
120,30
121,30
122,30
123,30
124,31
125,32
126,33
127,33
128,33
129,33
130,34
131,34
132,34
133,35
134,36
135,36
136,36
137,37
138,37
139,37
140,37
141,37
142,37
143,37
144,37
145,37
146,37
147,37
148,37
149,37
150,37
151,37
152,37
153,37
154,37
155,37
156,37
157,37
158,37
159,37
160,37
161,37
162,37
163,37
164,37
165,37
166,37
167,37
168,37
169,37
170,37
171,37
172,37
173,37
174,37
175,37
176,37
177,37
178,37
179,37
180,37
181,37
182,37
183,37
184,38
185,38
186,38
187,38
188,38
189,38
190,38
191,38
192,38
193,38
194,38
195,38
196,38
197,38
198,39
199,40
200,40
201,40
202,40
203,40
204,40
205,41
206,41
207,41
208,41
209,41
210,41
211,42
212,43
213,43
214,43
215,44
216,44
217,45
218,45
219,45
220,45
221,45
222,45
223,45
224,46
225,46
226,46
227,46
228,46
229,46
230,46
231,46
232,46
233,46
234,46
235,46
236,47
237,47
238,47
239,47
240,48
241,49
242,49
243,49
244,49
245,49
246,50
247,50
248,50
249,50
250,51
251,52
252,52
253,52
254,52
255,53
256,53
257,54
258,54
259,54
260,54
261,55
262,56
263,57
264,57
265,58
266,58
267,58
268,59
269,59
270,60
271,60
272,61
273,61
274,62
275,63
276,63
277,63
278,63
279,63
280,63
281,63
282,63
283,63
284,63
285,63
286,63
287,63
288,64
289,64
290,65
291,65
292,66
293,66
294,66
295,66
296,66
297,67
298,68
299,68
300,68
301,68
302,69
303,69
304,70
305,70
306,71
307,71
308,71
309,71
310,71
311,72
312,72
313,72
314,73
315,73
316,74
317,74
318,75
319,75
320,75
321,75
322,75
323,76
324,77
325,77
326,78
327,78
328,79
329,80
330,81
331,81
332,81
333,82
334,82
335,82
336,83
337,83
338,84
339,84
340,85
341,85
342,85
343,85
344,85
345,85
346,86
347,86
348,86
349,86
350,87
351,87
352,88
353,89
354,89
355,89
356,90
357,90
358,90
359,91
360,91
361,92
362,93
363,94
364,95
365,96
366,96
367,96
368,96
369,96
370,96
371,96
372,96
373,96
374,96
375,96
376,96
377,97
378,97
379,97
380,98
381,98
382,99
383,100
384,100
385,100
386,100
387,100
388,100
389,100
390,101
391,101
392,101
393,101
394,101
395,101
396,102
397,102
398,102
399,102
400,103
401,103
402,103
403,103
404,104
405,105
406,105
407,105
408,105
409,105
410,106
411,106
412,106
413,107
414,108
415,108
416,108
417,108
418,108
419,108
420,108
421,108
422,108
423,108
424,108
425,108
426,108
427,108
428,108
429,108
430,108
431,108
432,108
433,108
434,108
435,108
436,108
437,108
438,109
439,109
440,110
441,110
442,111
443,111
444,111
445,111
446,111
447,111
448,111
449,111
450,111
451,111
452,111
453,111
454,111
455,111
456,111
457,111
458,111
459,111
460,111
461,111
462,111
463,111
464,111
465,111
466,111
467,111
468,111
469,111
470,111
471,111
472,111
473,111
474,111
475,111
476,112
477,112
478,113
479,113
480,114
481,114
482,114
483,114
484,114
485,114
486,114
487,114
488,114
489,114
490,114
491,114
492,114
493,114
494,115
495,116
496,117
497,118
498,119
499,120
