ActionsExecuted, UniqueStates
1,1
2,1
3,1
4,2
5,2
6,3
7,4
8,4
9,4
10,4
11,4
12,5
13,6
14,6
15,6
16,7
17,7
18,7
19,8
20,8
21,9
22,9
23,9
24,10
25,10
26,10
27,10
28,10
29,10
30,10
31,10
32,11
33,11
34,11
35,12
36,12
37,12
38,12
39,12
40,12
41,12
42,12
43,12
44,12
45,13
46,13
47,13
48,13
49,13
50,13
51,13
52,13
53,13
54,13
55,13
56,13
57,13
58,13
59,14
60,14
61,14
62,14
63,14
64,15
65,16
66,16
67,16
68,16
69,16
70,17
71,17
72,17
73,17
74,17
75,17
76,17
77,17
78,17
79,17
80,17
81,17
82,17
83,17
84,17
85,17
86,18
87,18
88,18
89,18
90,19
91,20
92,20
93,20
94,20
95,21
96,22
97,22
98,23
99,24
100,24
101,24
102,24
103,24
104,24
105,24
106,24
107,24
108,24
109,24
110,24
111,24
112,24
113,24
114,25
115,26
116,27
117,28
118,28
119,29
120,29
121,30
122,30
123,31
124,31
125,32
126,33
127,33
128,33
129,33
130,34
131,35
132,35
133,36
134,36
135,37
136,38
137,39
138,39
139,39
140,40
141,41
142,41
143,42
144,42
145,43
146,44
147,44
148,45
149,46
150,47
151,48
152,48
153,49
154,50
155,51
156,52
157,53
158,54
159,55
160,56
161,57
162,57
163,57
164,57
165,58
166,58
167,58
168,58
169,58
170,58
171,58
172,58
173,58
174,58
175,58
176,58
177,58
178,58
179,58
180,58
181,58
182,58
183,58
184,58
185,58
186,59
187,59
188,59
189,59
190,60
191,61
192,61
193,61
194,61
195,61
196,61
197,61
198,61
199,61
200,61
201,61
202,61
203,61
204,62
205,62
206,62
207,62
208,62
209,62
210,63
211,63
212,63
213,63
214,63
215,63
216,64
217,65
218,65
219,66
220,66
221,66
222,67
223,67
224,67
225,67
226,67
227,67
228,67
229,67
230,67
231,67
232,67
233,67
234,67
235,67
236,67
237,67
238,67
239,67
240,68
241,69
242,69
243,69
244,69
245,70
246,70
247,70
248,71
249,72
250,73
251,73
252,73
253,73
254,73
255,74
256,74
257,74
258,74
259,74
260,74
261,74
262,74
263,74
264,74
265,74
266,74
267,75
268,75
269,75
270,75
271,75
272,75
273,75
274,75
275,75
276,75
277,75
278,75
279,75
280,75
281,76
282,76
283,76
284,76
285,76
286,77
287,77
288,77
289,78
290,78
291,79
292,79
293,79
294,79
295,80
296,80
297,80
298,80
299,80
300,80
301,80
302,80
303,80
304,80
305,80
306,80
307,80
308,80
309,81
310,81
311,81
312,82
313,82
314,83
315,84
316,84
317,84
318,84
319,85
320,86
321,86
322,87
323,87
324,87
325,87
326,88
327,88
328,88
329,88
330,88
331,89
332,90
333,90
334,91
335,91
336,91
337,91
338,91
339,91
340,91
341,91
342,91
343,91
344,91
345,91
346,91
347,92
348,92
349,92
350,92
351,93
352,93
353,93
354,93
355,94
356,94
357,94
358,94
359,94
360,94
361,94
362,94
363,94
364,94
365,95
366,95
367,95
368,95
369,95
370,95
371,95
372,95
373,96
374,96
375,96
376,96
377,97
378,97
379,97
380,97
381,98
382,99
383,99
384,99
385,100
386,100
387,100
388,100
389,100
390,100
391,101
392,101
393,102
394,102
395,102
396,102
397,102
398,102
399,102
400,102
401,102
402,102
403,102
404,103
405,104
406,105
407,106
408,106
409,107
410,108
411,109
412,109
413,109
414,110
415,111
416,112
417,113
418,114
419,115
420,116
421,117
422,118
423,119
424,120
425,121
426,122
427,122
428,122
429,122
430,123
431,124
432,125
433,126
434,127
435,127
436,128
437,129
438,129
439,129
440,129
441,129
442,129
443,130
444,130
445,130
446,131
447,131
448,131
449,131
450,131
451,131
452,131
453,131
454,132
455,133
456,134
457,134
458,135
459,136
460,136
461,136
462,137
463,137
464,138
465,138
466,138
