ActionsExecuted, UniqueStates
1,1
2,2
3,3
4,3
5,4
6,4
7,4
8,5
9,6
10,6
11,7
12,7
13,8
14,9
15,10
16,11
17,11
18,12
19,12
20,12
21,13
22,14
23,15
24,16
25,17
26,18
27,19
28,19
29,19
30,19
31,20
32,20
33,21
34,22
35,23
36,23
37,24
38,24
39,24
40,25
41,26
42,27
43,28
44,29
45,30
46,31
47,31
48,32
49,32
50,33
51,33
52,33
53,33
54,33
55,33
56,33
57,33
58,33
59,33
60,33
61,33
62,33
63,33
64,33
65,33
66,33
67,33
68,33
69,33
70,34
71,34
72,34
73,34
74,35
75,36
76,37
77,38
78,39
79,39
80,39
81,39
82,39
83,39
84,39
85,39
86,39
87,39
88,40
89,41
90,42
91,42
92,43
93,43
94,44
95,44
96,44
97,44
98,45
99,45
100,45
101,46
102,46
103,47
104,48
105,49
106,49
107,49
108,49
109,50
110,50
111,50
112,50
113,50
114,51
115,52
116,53
117,53
118,54
119,54
120,55
121,56
122,57
123,57
124,58
125,59
126,60
127,61
128,62
129,62
130,63
131,64
132,65
133,66
134,67
135,68
136,69
137,69
138,70
139,70
140,70
141,70
142,71
143,71
144,72
145,72
146,72
147,72
148,72
149,72
150,72
151,72
152,72
153,72
154,72
155,72
156,72
157,73
158,73
159,73
160,73
161,73
162,73
163,73
164,73
165,73
166,73
167,73
168,73
169,73
170,73
171,73
172,73
173,73
174,73
175,73
176,73
177,73
178,73
179,74
180,75
181,76
182,76
183,76
184,76
185,76
186,76
187,76
188,77
189,77
190,77
191,77
192,77
193,77
194,77
195,77
196,77
197,77
198,77
199,77
200,77
201,77
202,78
203,78
204,78
205,79
206,80
207,80
208,81
209,82
210,82
211,82
212,83
213,83
214,84
215,85
216,86
217,87
218,87
219,87
220,88
221,88
222,88
223,88
224,88
225,88
226,88
227,88
228,88
229,88
230,88
231,88
232,88
233,88
234,88
235,88
236,88
237,88
238,89
239,89
240,89
241,90
242,90
243,91
244,92
245,92
246,92
247,92
248,92
249,92
250,93
251,94
252,94
253,95
254,95
255,95
256,96
257,97
258,97
259,97
260,97
261,98
262,99
263,99
264,100
265,101
266,101
267,101
268,101
269,101
270,101
271,102
272,102
273,102
274,103
275,103
276,104
277,104
278,104
279,105
280,105
281,106
282,106
283,107
284,108
285,108
286,108
287,108
288,109
289,109
290,109
291,110
292,110
293,110
294,110
295,110
296,110
297,110
298,110
299,110
300,110
301,110
302,110
303,110
304,110
305,110
306,110
307,110
308,110
309,110
310,110
311,110
312,111
313,112
314,112
315,112
316,112
317,112
318,112
319,112
320,112
321,112
322,112
323,112
324,112
325,112
326,112
327,113
328,113
329,113
330,114
331,114
332,114
333,115
334,115
335,115
336,116
337,116
338,116
339,116
340,117
341,117
342,117
343,117
344,117
345,117
346,117
347,117
348,117
349,117
350,117
351,117
352,117
353,117
354,117
355,117
356,117
357,117
358,117
359,117
360,117
361,117
362,117
363,117
364,117
365,117
366,117
367,118
368,119
369,119
370,119
371,120
372,121
373,122
374,123
375,123
376,124
377,125
378,126
379,127
380,128
381,129
382,130
383,131
384,132
385,132
386,132
387,132
388,133
389,133
390,133
391,134
392,134
393,135
394,136
395,137
396,137
397,137
398,138
399,139
400,140
401,141
402,142
403,143
404,144
405,145
406,145
407,146
408,146
409,147
410,147
411,147
412,147
413,147
414,147
415,147
416,147
417,148
418,149
419,149
420,150
421,151
422,151
423,152
424,152
425,153
426,153
427,154
428,155
429,156
430,157
431,158
432,158
