Subpopulation,Counter,Strategy,Short strategy,Simplified strategy,Sequence,Duration,States,Actions,UniqueStates,UniqueActions,NotFoundActions,IrregularActions,Severity,fitness, fitness median, fitnes mean, timestamp
0,482,random-action:,U,U,1.0,10.0,3.0,3.0,3.0,3.0,0.0,0.0,0.99999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,2019-08-01 22:27:26
0,483,random-action:,U,U,1.0,1406.0,60.0,60.0,32.0,46.0,0.0,0.0,0.0,0.03125,0.03125,0.03125,2019-08-01 22:51:12
0,484,random-action:,U,U,1.0,273.0,99.0,99.0,41.0,57.0,0.0,0.0,0.0,0.024390243902439025,0.024390243902439025,0.024390243902439025,2019-08-01 22:56:27
0,485,random-action:,U,U,1.0,176.0,6.0,6.0,2.0,3.0,0.0,0.0,0.99999999,0.5,0.5,0.5,2019-08-01 23:04:11
0,486,random-action:,U,U,1.0,281.0,100.0,100.0,48.0,52.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,2019-08-01 23:13:02
0,487,random-action:,U,U,1.0,401.0,85.0,85.0,42.0,47.0,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.023809523809523808,2019-08-01 23:20:23
0,488,random-action:,U,U,1.0,291.0,100.0,100.0,31.0,57.0,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,2019-08-01 23:25:54
0,489,random-action:,U,U,1.0,258.0,100.0,100.0,38.0,63.0,0.0,0.0,0.0,0.02631578947368421,0.02631578947368421,0.02631578947368421,2019-08-01 23:31:02
0,490,random-action:,U,U,1.0,71.0,5.0,5.0,2.0,4.0,0.0,0.0,0.99999999,0.5,0.5,0.5,2019-08-01 23:32:49
0,491,random-action:,U,U,1.0,71.0,2.0,2.0,2.0,2.0,0.0,0.0,0.99999999,0.5,0.5,0.5,2019-08-01 23:34:41
0,492,random-action:,U,U,1.0,114.0,3.0,3.0,2.0,3.0,0.0,0.0,0.99999999,0.5,0.5,0.5,2019-08-01 23:37:25
0,493,random-action:,U,U,1.0,250.0,100.0,100.0,39.0,58.0,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.02564102564102564,2019-08-01 23:46:03
0,495,random-action:,U,U,1.0,227.0,100.0,100.0,55.0,57.0,0.0,0.0,0.0,0.01818181818181818,0.01818181818181818,0.01818181818181818,2019-08-01 23:55:32
0,496,random-action:,U,U,1.0,291.0,100.0,100.0,42.0,70.0,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.023809523809523808,2019-08-02 00:01:09
0,497,random-action:,U,U,1.0,11.0,9.0,9.0,2.0,6.0,0.0,0.0,0.99999999,0.5,0.5,0.5,2019-08-02 00:01:50
0,498,random-action:,U,U,1.0,7.0,5.0,5.0,2.0,4.0,0.0,0.0,0.99999999,0.5,0.5,0.5,2019-08-02 00:02:15
0,499,random-action:,U,U,1.0,230.0,100.0,100.0,61.0,73.0,0.0,0.0,0.0,0.01639344262295082,0.01639344262295082,0.01639344262295082,2019-08-02 00:06:22
0,500,random-action:,U,U,1.0,6.0,2.0,2.0,1.0,2.0,0.0,0.0,0.99999999,1.0,1.0,1.0,2019-08-02 00:06:47
0,501,random-action:,U,U,1.0,9.0,11.0,11.0,4.0,9.0,0.0,0.0,0.99999999,0.25,0.25,0.25,2019-08-02 00:07:13
0,502,random-action:,U,U,1.0,291.0,96.0,96.0,29.0,46.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,2019-08-02 00:12:23
0,503,random-action:,U,U,1.0,424.0,79.0,79.0,31.0,42.0,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,2019-08-02 00:19:46
0,504,random-action:,U,U,1.0,8.0,8.0,8.0,3.0,7.0,0.0,0.0,0.99999999,0.3333333333333333,0.3333333333333333,0.3333333333333333,2019-08-02 00:20:14
0,505,random-action:,U,U,1.0,291.0,98.0,98.0,42.0,60.0,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.023809523809523808,2019-08-02 00:25:24
0,506,random-action:,U,U,1.0,120.0,98.0,98.0,6.0,8.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,2019-08-02 00:27:43
0,507,random-action:,U,U,1.0,165.0,59.0,59.0,31.0,36.0,0.0,0.0,0.99999999,0.03225806451612903,0.03225806451612903,0.03225806451612903,2019-08-02 00:30:48
0,508,random-action:,U,U,1.0,246.0,98.0,98.0,33.0,86.0,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,2019-08-02 00:35:30
0,509,random-action:,U,U,1.0,200.0,98.0,98.0,51.0,56.0,0.0,0.0,0.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,2019-08-02 00:39:27
0,510,random-action:,U,U,1.0,92.0,100.0,100.0,4.0,2.0,0.0,0.0,0.0,0.25,0.25,0.25,2019-08-02 00:41:36
0,511,random-action:,U,U,1.0,159.0,100.0,100.0,51.0,56.0,0.0,0.0,0.0,0.0196078431372549,0.0196078431372549,0.0196078431372549,2019-08-02 00:44:50
0,512,random-action:,U,U,1.0,213.0,100.0,100.0,44.0,62.0,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.022727272727272728,2019-08-02 00:48:59
0,513,random-action:,U,U,1.0,212.0,96.0,96.0,37.0,57.0,0.0,0.0,0.0,0.02702702702702703,0.02702702702702703,0.02702702702702703,2019-08-02 00:53:05
0,514,random-action:,U,U,1.0,363.0,69.0,69.0,32.0,56.0,0.0,0.0,0.0,0.03125,0.03125,0.03125,2019-08-02 00:59:44
0,515,random-action:,U,U,1.0,269.0,94.0,94.0,34.0,53.0,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.029411764705882353,2019-08-02 01:04:58
0,516,random-action:,U,U,1.0,295.0,100.0,100.0,43.0,59.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,2019-08-02 01:10:35
0,517,random-action:,U,U,1.0,208.0,58.0,58.0,32.0,31.0,0.0,0.0,0.99999999,0.03125,0.03125,0.03125,2019-08-02 01:14:45
0,518,random-action:,U,U,1.0,248.0,96.0,96.0,31.0,54.0,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,2019-08-02 01:19:34
0,519,random-action:,U,U,1.0,456.0,90.0,90.0,66.0,78.0,0.0,0.0,0.0,0.015151515151515152,0.015151515151515152,0.015151515151515152,2019-08-02 01:27:52
0,520,random-action:,U,U,1.0,233.0,92.0,92.0,48.0,55.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,2019-08-02 01:32:29
