ActionsExecuted, UniqueStates
1,1
2,2
3,2
4,3
5,4
6,5
7,6
8,7
9,7
10,7
11,8
12,9
13,10
14,10
15,11
16,11
17,11
18,11
19,12
20,12
21,13
22,14
23,15
24,16
25,17
26,17
27,17
28,17
29,18
30,18
31,18
32,18
33,18
34,18
35,19
36,20
37,20
38,20
39,20
40,21
41,21
42,22
43,23
44,24
45,24
46,24
47,25
48,26
49,27
50,27
51,27
52,27
53,27
54,28
55,28
56,28
57,29
58,30
59,31
60,32
61,32
62,33
63,34
64,34
65,35
66,35
67,35
68,36
69,37
70,37
71,38
72,38
73,39
74,39
75,39
76,39
77,39
78,39
79,40
80,40
81,41
82,41
83,42
84,42
85,43
86,43
87,43
88,43
89,43
90,44
91,44
92,44
93,45
94,45
95,45
96,46
97,46
98,47
99,48
100,48
