Subpopulation,Counter,Strategy,Short strategy,Simplified strategy,Sequence,Duration,States,Actions,UniqueStates,UniqueActions,NotFoundActions,IrregularActions,Severity,fitness, fitness median, fitnes mean, timestamp
0,439,random-action:,U,U,1.0,138.0,37.0,37.0,25.0,24.0,0.0,0.0,0.99999999,0.04,0.04,0.04,2019-08-01 07:28:14
0,440,random-action:,U,U,1.0,318.0,98.0,98.0,60.0,49.0,0.0,0.0,0.0,0.016666666666666666,0.016666666666666666,0.016666666666666666,2019-08-01 07:34:15
0,441,random-action:,U,U,1.0,244.0,100.0,100.0,40.0,69.0,0.0,0.0,0.0,0.025,0.025,0.025,2019-08-01 07:38:57
0,442,random-action:,U,U,1.0,218.0,100.0,100.0,37.0,64.0,0.0,0.0,0.0,0.02702702702702703,0.02702702702702703,0.02702702702702703,2019-08-01 07:43:11
0,443,random-action:,U,U,1.0,172.0,100.0,100.0,48.0,63.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,2019-08-01 07:46:43
0,444,random-action:,U,U,1.0,217.0,100.0,100.0,36.0,58.0,0.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,2019-08-01 07:50:54
0,445,random-action:,U,U,1.0,183.0,100.0,100.0,46.0,58.0,0.0,0.0,0.0,0.021739130434782608,0.021739130434782608,0.021739130434782608,2019-08-01 07:54:32
0,446,random-action:,U,U,1.0,335.0,100.0,100.0,34.0,68.0,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.029411764705882353,2019-08-01 08:00:47
0,447,random-action:,U,U,1.0,869.0,26.0,26.0,6.0,15.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,2019-08-01 08:15:51
0,448,random-action:,U,U,1.0,6.0,1.0,1.0,1.0,1.0,0.0,0.0,0.99999999,1.0,1.0,1.0,2019-08-01 08:26:30
0,449,random-action:,U,U,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,0.99999999,1.0,1.0,1.0,2019-08-01 08:26:54
0,450,random-action:,U,U,1.0,295.0,100.0,100.0,45.0,75.0,0.0,0.0,0.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,2019-08-01 08:32:09
0,451,random-action:,U,U,1.0,2926.0,96.0,96.0,37.0,51.0,0.0,0.0,0.0,0.02702702702702703,0.02702702702702703,0.02702702702702703,2019-08-01 09:21:16
0,452,random-action:,U,U,1.0,215.0,7.0,7.0,2.0,5.0,0.0,0.0,0.99999999,0.5,0.5,0.5,2019-08-01 09:29:31
0,453,random-action:,U,U,1.0,394.0,93.0,93.0,31.0,61.0,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,2019-08-01 09:37:10
0,454,random-action:,U,U,1.0,264.0,100.0,100.0,48.0,62.0,0.0,0.0,0.0,0.020833333333333332,0.020833333333333332,0.020833333333333332,2019-08-01 09:42:18
0,455,random-action:,U,U,1.0,1783.0,82.0,82.0,33.0,52.0,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,2019-08-01 10:12:59
