Subpopulation,Counter,Strategy,Short strategy,Simplified strategy,Sequence,Duration,States,Actions,UniqueStates,UniqueActions,NotFoundActions,IrregularActions,Severity,fitness, fitness median, fitnes mean, timestamp
0,400,random-action:,U,U,1.0,428.0,100.0,100.0,41.0,60.0,0.0,0.0,0.0,0.024390243902439025,0.024390243902439025,0.024390243902439025,2019-07-29 20:58:16
0,401,random-action:,U,U,1.0,485.0,79.0,79.0,34.0,48.0,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.029411764705882353,2019-07-29 21:06:59
0,402,random-action:,U,U,1.0,378.0,99.0,99.0,56.0,76.0,0.0,0.0,0.0,0.017857142857142856,0.017857142857142856,0.017857142857142856,2019-07-29 21:14:06
0,403,random-action:,U,U,1.0,267.0,53.0,53.0,29.0,35.0,0.0,0.0,0.99999999,0.034482758620689655,0.034482758620689655,0.034482758620689655,2019-07-29 21:19:09
0,404,random-action:,U,U,1.0,42935.0,94.0,94.0,53.0,68.0,0.0,0.0,0.0,0.018867924528301886,0.018867924528301886,0.018867924528301886,2019-07-30 09:15:19
0,405,random-action:,U,U,1.0,56.0,3.0,3.0,2.0,1.0,0.0,0.0,0.9999999,0.5,0.5,0.5,2019-07-30 09:16:40
0,406,random-action:,U,U,1.0,204.0,98.0,98.0,61.0,58.0,0.0,0.0,0.0,0.01639344262295082,0.01639344262295082,0.01639344262295082,2019-07-30 09:20:34
0,407,random-action:,U,U,1.0,221.0,100.0,100.0,41.0,59.0,0.0,0.0,0.0,0.024390243902439025,0.024390243902439025,0.024390243902439025,2019-07-30 09:24:43
0,408,random-action:,U,U,1.0,253.0,100.0,100.0,32.0,60.0,0.0,0.0,0.0,0.03125,0.03125,0.03125,2019-07-30 09:29:25
0,409,random-action:,U,U,1.0,199.0,100.0,100.0,31.0,54.0,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,2019-07-30 09:33:22
0,410,random-action:,U,U,1.0,265.0,100.0,100.0,44.0,58.0,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.022727272727272728,2019-07-30 09:38:17
0,411,random-action:,U,U,1.0,278.0,100.0,100.0,29.0,67.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,2019-07-30 09:43:29
0,412,random-action:,U,U,1.0,255.0,100.0,100.0,47.0,61.0,0.0,0.0,0.0,0.02127659574468085,0.02127659574468085,0.02127659574468085,2019-07-30 09:48:17
0,413,random-action:,U,U,1.0,216.0,98.0,98.0,50.0,58.0,0.0,0.0,0.0,0.02,0.02,0.02,2019-07-30 09:52:25
0,414,random-action:,U,U,1.0,271.0,100.0,100.0,45.0,50.0,0.0,0.0,0.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,2019-07-30 09:57:18
0,415,random-action:,U,U,1.0,334.0,100.0,100.0,21.0,56.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,2019-07-30 10:03:25
0,416,random-action:,U,U,1.0,230.0,92.0,92.0,47.0,67.0,0.0,0.0,0.0,0.02127659574468085,0.02127659574468085,0.02127659574468085,2019-07-30 10:07:50
0,417,random-action:,U,U,1.0,212.0,96.0,96.0,25.0,64.0,0.0,0.0,0.0,0.04,0.04,0.04,2019-07-30 10:12:00
0,418,random-action:,U,U,1.0,228.0,100.0,100.0,45.0,56.0,0.0,0.0,0.0,0.022222222222222223,0.022222222222222223,0.022222222222222223,2019-07-30 10:16:47
0,419,random-action:,U,U,1.0,267.0,100.0,100.0,43.0,58.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,2019-07-30 10:21:53
0,420,random-action:,U,U,1.0,173.0,100.0,100.0,30.0,54.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,2019-07-30 10:25:19
0,421,random-action:,U,U,1.0,181.0,98.0,98.0,36.0,55.0,0.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,2019-07-30 10:28:50
0,422,random-action:,U,U,1.0,208.0,100.0,100.0,36.0,68.0,0.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,2019-07-30 10:32:40
0,423,random-action:,U,U,1.0,219.0,100.0,100.0,43.0,50.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.023255813953488372,2019-07-30 10:36:49
0,424,random-action:,U,U,1.0,215.0,100.0,100.0,44.0,62.0,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.022727272727272728,2019-07-30 10:40:58
0,425,random-action:,U,U,1.0,262.0,100.0,100.0,34.0,57.0,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.029411764705882353,2019-07-30 10:45:54
