Subpopulation,Counter,Strategy,Short strategy,Simplified strategy,Sequence,Duration,States,Actions,UniqueStates,UniqueActions,NotFoundActions,IrregularActions,Severity,fitness, fitness median, fitnes mean, timestamp
0,6,if-then-else:drag-actions-available:random-action:random-most-executed-action:,GDUY,GDUY,1.0,12.0,10.0,10.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2019-06-11 08:02:49
0,7,if-then-else:drag-actions-available:random-action:random-most-executed-action:,GDUY,GDUY,1.0,13.0,10.0,10.0,2.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,2019-06-11 08:03:14
0,8,if-then-else:drag-actions-available:random-action:random-most-executed-action:,GDUY,GDUY,1.0,13.0,10.0,10.0,2.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,2019-06-11 08:03:38
0,9,if-then-else:drag-actions-available:random-action:random-most-executed-action:,GDUY,GDUY,1.0,13.0,10.0,10.0,2.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,2019-06-11 08:04:02
0,10,if-then-else:drag-actions-available:random-action:random-most-executed-action:,GDUY,GDUY,1.0,11.0,10.0,10.0,2.0,2.0,1.0,0.0,0.0,0.5,0.5,0.6,2019-06-11 08:04:25
0,11,previous-action:,T,T,1.0,12.0,10.0,10.0,2.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,2019-06-11 08:04:47
0,12,previous-action:,T,T,1.0,12.0,10.0,10.0,2.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,2019-06-11 08:05:11
0,13,previous-action:,T,T,1.0,13.0,10.0,10.0,2.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,2019-06-11 08:05:34
0,14,previous-action:,T,T,1.0,11.0,10.0,10.0,2.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,2019-06-11 08:05:57
0,15,previous-action:,T,T,1.0,11.0,10.0,10.0,2.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,2019-06-11 08:06:19
0,16,random-action-of-type-other-than:type-of-action-of:random-action:,W5U,W5U,1.0,18.0,10.0,10.0,2.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,2019-06-11 08:06:48
0,17,random-action-of-type-other-than:type-of-action-of:random-action:,W5U,W5U,1.0,15.0,10.0,10.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,2019-06-11 08:07:14
0,18,random-action-of-type-other-than:type-of-action-of:random-action:,W5U,W5U,1.0,15.0,10.0,10.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,2019-06-11 08:07:39
0,19,random-action-of-type-other-than:type-of-action-of:random-action:,W5U,W5U,1.0,14.0,10.0,10.0,2.0,9.0,0.0,0.0,0.0,0.5,0.0,0.0,2019-06-11 08:08:03
0,20,random-action-of-type-other-than:type-of-action-of:random-action:,W5U,W5U,1.0,14.0,10.0,10.0,1.0,10.0,0.0,0.0,0.0,1.0,1.0,0.8,2019-06-11 08:08:28
0,21,random-least-executed-action:,X,X,1.0,13.0,10.0,10.0,3.0,10.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,2019-06-11 08:08:52
0,22,random-least-executed-action:,X,X,1.0,13.0,10.0,10.0,2.0,10.0,0.0,0.0,0.0,0.5,0.0,0.0,2019-06-11 08:09:17
0,23,random-least-executed-action:,X,X,1.0,14.0,10.0,10.0,3.0,10.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,2019-06-11 08:09:42
0,24,random-least-executed-action:,X,X,1.0,15.0,10.0,10.0,3.0,10.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,2019-06-11 08:10:09
0,25,random-least-executed-action:,X,X,1.0,13.0,10.0,10.0,4.0,10.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.35,2019-06-11 08:10:34
0,26,random-action:,U,U,1.0,12.0,10.0,10.0,4.0,7.0,0.0,0.0,0.0,0.25,0.0,0.0,2019-06-11 08:10:57
0,27,random-action:,U,U,1.0,16.0,10.0,10.0,3.0,7.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,2019-06-11 08:11:26
0,28,random-action:,U,U,1.0,16.0,10.0,10.0,3.0,8.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,2019-06-11 08:11:53
0,29,random-action:,U,U,1.0,13.0,10.0,10.0,3.0,7.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,2019-06-11 08:12:17
0,30,random-action:,U,U,1.0,14.0,10.0,10.0,3.0,8.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.31666666666666665,2019-06-11 08:12:43
0,31,random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,25Y,25Y,1.0,12.0,10.0,10.0,4.0,9.0,1.0,0.0,0.0,0.25,0.0,0.0,2019-06-11 08:13:06
0,32,random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,25Y,25Y,1.0,13.0,10.0,10.0,8.0,10.0,0.0,0.0,0.0,0.125,0.0,0.0,2019-06-11 08:13:30
0,33,random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,25Y,25Y,1.0,12.0,10.0,10.0,4.0,8.0,2.0,0.0,0.0,0.25,0.0,0.0,2019-06-11 08:13:54
0,34,random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,25Y,25Y,1.0,17.0,10.0,10.0,5.0,10.0,0.0,0.0,0.0,0.2,0.0,0.0,2019-06-11 08:14:22
0,35,random-unexecuted-action-of-type:type-of-action-of:random-most-executed-action:,25Y,25Y,1.0,12.0,10.0,10.0,5.0,9.0,2.0,0.0,0.0,0.2,0.2,0.205,2019-06-11 08:14:45
0,36,random-unexecuted-action-of-type:type-action:,23,23,1.0,12.0,10.0,10.0,4.0,7.0,10.0,0.0,0.0,0.25,0.0,0.0,2019-06-11 08:15:08
0,37,random-unexecuted-action-of-type:type-action:,23,23,1.0,12.0,10.0,10.0,3.0,6.0,10.0,0.0,0.0,0.3333333333333333,0.0,0.0,2019-06-11 08:15:32
0,38,random-unexecuted-action-of-type:type-action:,23,23,1.0,21.0,10.0,10.0,3.0,8.0,10.0,0.0,0.0,0.3333333333333333,0.0,0.0,2019-06-11 08:16:04
0,39,random-unexecuted-action-of-type:type-action:,23,23,1.0,12.0,10.0,10.0,4.0,5.0,10.0,0.0,0.0,0.25,0.0,0.0,2019-06-11 08:16:26
0,40,random-unexecuted-action-of-type:type-action:,23,23,1.0,18.0,10.0,10.0,4.0,8.0,10.0,0.0,0.0,0.25,0.25,0.2833333333333333,2019-06-11 08:16:55
0,41,if-then-else:left-clicks-available:random-least-executed-action:random-most-executed-action:,GHXY,GHXY,1.0,13.0,10.0,10.0,3.0,10.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,2019-06-11 08:17:20
0,42,if-then-else:left-clicks-available:random-least-executed-action:random-most-executed-action:,GHXY,GHXY,1.0,15.0,10.0,10.0,4.0,10.0,0.0,0.0,0.0,0.25,0.0,0.0,2019-06-11 08:17:45
0,43,if-then-else:left-clicks-available:random-least-executed-action:random-most-executed-action:,GHXY,GHXY,1.0,26.0,10.0,10.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,2019-06-11 08:18:23
0,44,if-then-else:left-clicks-available:random-least-executed-action:random-most-executed-action:,GHXY,GHXY,1.0,19.0,10.0,10.0,3.0,10.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,2019-06-11 08:18:53
0,45,if-then-else:left-clicks-available:random-least-executed-action:random-most-executed-action:,GHXY,GHXY,1.0,14.0,10.0,10.0,4.0,10.0,0.0,0.0,0.0,0.25,0.3333333333333333,0.4333333333333333,2019-06-11 08:19:18
0,46,random-action-of-type:drag-action:,VC,VC,1.0,12.0,10.0,10.0,4.0,8.0,10.0,0.0,0.0,0.25,0.0,0.0,2019-06-11 08:19:43
0,47,random-action-of-type:drag-action:,VC,VC,1.0,13.0,10.0,10.0,4.0,7.0,10.0,0.0,0.0,0.25,0.0,0.0,2019-06-11 08:20:08
0,48,random-action-of-type:drag-action:,VC,VC,1.0,13.0,10.0,10.0,3.0,8.0,10.0,0.0,0.0,0.3333333333333333,0.0,0.0,2019-06-11 08:20:32
0,49,random-action-of-type:drag-action:,VC,VC,1.0,12.0,10.0,10.0,4.0,6.0,10.0,0.0,0.0,0.25,0.0,0.0,2019-06-11 08:20:56
0,50,random-action-of-type:drag-action:,VC,VC,1.0,12.0,10.0,10.0,3.0,6.0,10.0,0.0,0.0,0.3333333333333333,0.25,0.2833333333333333,2019-06-11 08:21:19
0,51,random-most-executed-action:,Y,Y,1.0,11.0,10.0,10.0,2.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,2019-06-11 08:21:42
0,52,random-most-executed-action:,Y,Y,1.0,12.0,10.0,10.0,2.0,2.0,1.0,0.0,0.0,0.5,0.0,0.0,2019-06-11 08:22:05
0,53,random-most-executed-action:,Y,Y,1.0,12.0,10.0,10.0,2.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,2019-06-11 08:22:28
0,54,random-most-executed-action:,Y,Y,1.0,12.0,10.0,10.0,2.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,2019-06-11 08:22:52
0,55,random-most-executed-action:,Y,Y,1.0,12.0,10.0,10.0,2.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,2019-06-11 08:23:16
0,56,random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:click-action:,25252B,2B,1.0,15.0,10.0,10.0,4.0,9.0,1.0,0.0,0.0,0.25,0.0,0.0,2019-06-11 08:23:43
0,57,random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:click-action:,25252B,2B,1.0,14.0,10.0,10.0,5.0,10.0,0.0,0.0,0.0,0.2,0.0,0.0,2019-06-11 08:24:09
0,58,random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:click-action:,25252B,2B,1.0,12.0,10.0,10.0,4.0,8.0,2.0,0.0,0.0,0.25,0.0,0.0,2019-06-11 08:24:32
0,59,random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:click-action:,25252B,2B,1.0,17.0,10.0,10.0,5.0,10.0,0.0,0.0,0.0,0.2,0.0,0.0,2019-06-11 08:25:01
0,60,random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:type-of-action-of:random-unexecuted-action-of-type:click-action:,25252B,2B,1.0,13.0,10.0,10.0,4.0,10.0,0.0,0.0,0.0,0.25,0.25,0.22999999999999998,2019-06-11 08:25:25
0,61,random-unexecuted-action-of-type:click-action:,2B,2B,1.0,13.0,10.0,10.0,3.0,8.0,3.0,0.0,0.0,0.3333333333333333,0.0,0.0,2019-06-11 08:25:50
0,62,random-unexecuted-action-of-type:click-action:,2B,2B,1.0,13.0,10.0,10.0,5.0,9.0,2.0,0.0,0.0,0.2,0.0,0.0,2019-06-11 08:26:15
0,63,random-unexecuted-action-of-type:click-action:,2B,2B,1.0,15.0,10.0,10.0,6.0,10.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,2019-06-11 08:26:41
0,64,random-unexecuted-action-of-type:click-action:,2B,2B,1.0,19.0,10.0,10.0,4.0,10.0,0.0,0.0,0.0,0.25,0.0,0.0,2019-06-11 08:27:11
0,65,random-unexecuted-action-of-type:click-action:,2B,2B,1.0,15.0,10.0,10.0,5.0,10.0,0.0,0.0,0.0,0.2,0.2,0.22999999999999998,2019-06-11 08:27:37
0,66,random-unexecuted-action:,1,1,1.0,14.0,10.0,10.0,4.0,10.0,0.0,0.0,0.0,0.25,0.0,0.0,2019-06-11 08:28:04
0,67,random-unexecuted-action:,1,1,1.0,13.0,10.0,10.0,4.0,10.0,0.0,0.0,0.0,0.25,0.0,0.0,2019-06-11 08:28:28
0,68,random-unexecuted-action:,1,1,1.0,12.0,10.0,10.0,3.0,10.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,2019-06-11 08:28:52
0,69,random-unexecuted-action:,1,1,1.0,15.0,10.0,10.0,4.0,10.0,0.0,0.0,0.0,0.25,0.0,0.0,2019-06-11 08:29:18
0,70,random-unexecuted-action:,1,1,1.0,23.0,10.0,10.0,5.0,10.0,0.0,0.0,0.0,0.2,0.25,0.25666666666666665,2019-06-11 08:29:52
0,71,random-action-of-type-other-than:drag-action:,WC,WC,1.0,13.0,10.0,10.0,3.0,5.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,2019-06-11 08:30:16
0,72,random-action-of-type-other-than:drag-action:,WC,WC,1.0,13.0,10.0,10.0,4.0,7.0,0.0,0.0,0.0,0.25,0.0,0.0,2019-06-11 08:30:41
0,73,random-action-of-type-other-than:drag-action:,WC,WC,1.0,14.0,10.0,10.0,4.0,7.0,0.0,0.0,0.0,0.25,0.0,0.0,2019-06-11 08:31:06
0,74,random-action-of-type-other-than:drag-action:,WC,WC,1.0,12.0,10.0,10.0,4.0,6.0,0.0,0.0,0.0,0.25,0.0,0.0,2019-06-11 08:31:30
0,75,random-action-of-type-other-than:drag-action:,WC,WC,1.0,14.0,10.0,10.0,3.0,6.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.2833333333333333,2019-06-11 08:31:54
0,76,random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:type-of-action-of:random-most-executed-action:type-of-action-of:random-action:if-then-else:equals:number-of-unexecuted-drag-actions:number-of-left-clicks:random-action-of-type-other-than:drag-action:random-unexecuted-action-of-type:click-action:random-unexecuted-action-of-type:type-of-action-of:previous-action:,W5G85Y5UGEPMWC2B25T,W5G85Y5UGEPMWC2B25T,1.0,13.0,10.0,10.0,3.0,8.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,2019-06-11 08:32:19
0,77,random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:type-of-action-of:random-most-executed-action:type-of-action-of:random-action:if-then-else:equals:number-of-unexecuted-drag-actions:number-of-left-clicks:random-action-of-type-other-than:drag-action:random-unexecuted-action-of-type:click-action:random-unexecuted-action-of-type:type-of-action-of:previous-action:,W5G85Y5UGEPMWC2B25T,W5G85Y5UGEPMWC2B25T,1.0,13.0,10.0,10.0,4.0,8.0,0.0,0.0,0.0,0.25,0.0,0.0,2019-06-11 08:32:42
0,78,random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:type-of-action-of:random-most-executed-action:type-of-action-of:random-action:if-then-else:equals:number-of-unexecuted-drag-actions:number-of-left-clicks:random-action-of-type-other-than:drag-action:random-unexecuted-action-of-type:click-action:random-unexecuted-action-of-type:type-of-action-of:previous-action:,W5G85Y5UGEPMWC2B25T,W5G85Y5UGEPMWC2B25T,1.0,13.0,10.0,10.0,4.0,8.0,0.0,0.0,0.0,0.25,0.0,0.0,2019-06-11 08:33:07
0,79,random-action-of-type-other-than:type-of-action-of:if-then-else:equalstype:type-of-action-of:random-most-executed-action:type-of-action-of:random-action:if-then-else:equals:number-of-unexecuted-drag-actions:number-of-left-clicks:random-action-of-type-other-than:drag-action:random-unexecuted-action-of-type:click-action:random-unexecuted-action-of-type:type-of-action-of:previous-action:,W5G85Y5UGEPMWC2B25T,W5G85Y5UGEPMWC2B25T,1.0,15.0,10.0,10.0,4.0,9.0,0.0,0.0,0.0,0.25,0.0,0.0,2019-06-11 08:33:34
