Subpopulation,Counter,Strategy,Short strategy,Simplified strategy,Sequence,Duration,States,Actions,UniqueStates,UniqueActions,NotFoundActions,IrregularActions,Severity,fitness, fitness median, fitnes mean, timestamp
0,889,random-action:,U,U,1.0,364.0,98.0,98.0,39.0,54.0,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.02564102564102564,2019-08-06 06:40:29
0,890,random-action:,U,U,1.0,48.0,1.0,1.0,1.0,1.0,0.0,0.0,0.9999999,1.0,1.0,1.0,2019-08-06 06:41:54
0,891,random-action:,U,U,1.0,294.0,98.0,98.0,40.0,67.0,0.0,0.0,0.0,0.025,0.025,0.025,2019-08-06 06:47:24
0,892,random-action:,U,U,1.0,320.0,93.0,93.0,42.0,69.0,0.0,0.0,0.0,0.023809523809523808,0.023809523809523808,0.023809523809523808,2019-08-06 06:53:02
0,893,random-action:,U,U,1.0,206.0,100.0,100.0,34.0,71.0,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.029411764705882353,2019-08-06 06:56:59
0,894,random-action:,U,U,1.0,215.0,100.0,100.0,52.0,62.0,0.0,0.0,0.0,0.019230769230769232,0.019230769230769232,0.019230769230769232,2019-08-06 07:01:04
0,895,random-action:,U,U,1.0,192.0,100.0,100.0,37.0,64.0,0.0,0.0,0.0,0.02702702702702703,0.02702702702702703,0.02702702702702703,2019-08-06 07:04:35
0,896,random-action:,U,U,1.0,190.0,100.0,100.0,31.0,54.0,0.0,0.0,0.0,0.03225806451612903,0.03225806451612903,0.03225806451612903,2019-08-06 07:08:20
0,897,random-action:,U,U,1.0,210.0,100.0,100.0,29.0,65.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,2019-08-06 07:12:21
0,898,random-action:,U,U,1.0,196.0,100.0,100.0,29.0,52.0,0.0,0.0,0.0,0.034482758620689655,0.034482758620689655,0.034482758620689655,2019-08-06 07:16:14
0,899,random-action:,U,U,1.0,304.0,96.0,96.0,44.0,70.0,0.0,0.0,0.0,0.022727272727272728,0.022727272727272728,0.022727272727272728,2019-08-06 07:21:49
0,900,random-action:,U,U,1.0,232.0,98.0,98.0,39.0,65.0,0.0,0.0,0.0,0.02564102564102564,0.02564102564102564,0.02564102564102564,2019-08-06 07:26:09
0,901,random-action:,U,U,1.0,251.0,100.0,100.0,33.0,48.0,0.0,0.0,0.0,0.030303030303030304,0.030303030303030304,0.030303030303030304,2019-08-06 07:30:51
0,902,random-action:,U,U,1.0,205.0,100.0,100.0,30.0,72.0,0.0,0.0,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,2019-08-06 07:34:45
0,903,random-action:,U,U,1.0,162.0,100.0,100.0,23.0,51.0,0.0,0.0,0.0,0.043478260869565216,0.043478260869565216,0.043478260869565216,2019-08-06 07:37:58
0,904,random-action:,U,U,1.0,178.0,100.0,100.0,40.0,69.0,0.0,0.0,0.0,0.025,0.025,0.025,2019-08-06 07:41:23
0,905,random-action:,U,U,1.0,262.0,98.0,98.0,36.0,72.0,0.0,0.0,0.0,0.027777777777777776,0.027777777777777776,0.027777777777777776,2019-08-06 07:46:14
0,906,random-action:,U,U,1.0,198.0,100.0,100.0,34.0,65.0,0.0,0.0,0.0,0.029411764705882353,0.029411764705882353,0.029411764705882353,2019-08-06 07:50:01
