ActionsExecuted, UniqueStates
1,1
2,2
3,3
4,4
5,4
6,4
7,5
8,5
9,6
10,6
11,6
12,6
13,6
14,7
15,8
16,8
17,9
18,10
19,10
20,11
21,11
22,12
23,13
24,14
25,15
26,15
27,16
28,17
29,18
30,18
31,18
32,19
33,19
34,20
35,21
36,22
37,23
38,24
39,24
40,24
41,24
42,24
43,25
44,25
45,26
46,26
47,26
48,27
49,28
50,29
51,30
52,30
53,31
54,32
55,32
56,32
57,32
58,32
59,33
60,34
61,34
62,35
63,35
64,36
65,37
66,37
67,37
68,37
69,38
70,38
71,38
72,38
73,39
74,39
75,39
76,39
77,39
78,39
79,39
80,39
81,39
82,39
83,39
84,39
85,39
86,40
87,40
88,40
89,41
90,42
91,42
92,42
93,42
94,42
95,42
96,42
97,42
98,42
99,42
100,42
