ActionsExecuted, UniqueStates
1,1
2,2
3,3
4,4
5,5
6,6
7,7
8,8
9,9
10,10
11,10
12,10
13,11
14,11
15,12
16,12
17,12
18,13
19,13
20,13
21,14
22,14
23,15
24,16
25,17
26,17
27,18
28,19
29,20
30,20
31,21
32,22
33,22
34,22
35,22
36,22
37,22
38,22
39,22
40,22
41,22
42,22
43,22
44,23
45,24
46,24
47,24
48,24
49,24
50,24
51,24
52,24
53,24
54,24
55,24
56,25
57,26
58,27
59,27
60,28
61,28
62,28
63,29
64,30
65,31
66,32
67,32
68,33
69,34
70,35
71,36
72,37
73,37
74,37
75,37
76,37
77,37
78,38
79,38
80,39
81,40
82,40
83,40
84,41
85,41
86,41
87,41
88,42
89,42
90,42
91,42
92,43
93,44
94,44
95,44
96,44
97,45
98,45
