ActionsExecuted, UniqueStates
1,1
2,2
3,2
4,2
5,3
6,3
7,4
8,5
9,6
10,7
11,7
12,7
13,7
14,7
15,7
16,7
17,8
18,8
19,8
20,8
21,8
22,8
23,8
24,8
25,9
26,10
27,10
28,10
29,11
30,12
31,13
32,14
33,15
34,16
35,17
36,18
37,19
38,19
39,20
40,20
41,20
42,20
43,20
44,20
45,21
46,21
47,22
48,23
49,23
50,23
51,23
52,23
53,24
54,25
55,25
56,25
57,25
58,25
59,25
60,25
61,25
62,26
63,27
64,28
65,29
66,29
67,30
68,30
69,31
70,32
71,33
72,34
73,34
74,34
75,34
76,34
77,34
78,34
79,34
80,34
81,35
82,36
83,36
84,36
85,37
86,37
87,37
88,38
89,39
90,40
91,40
92,41
93,41
94,42
95,43
96,43
97,44
98,44
99,45
100,46
